Date,ETF,Average High,High (Percent Change),Average Volume,Volume (Percent Change),Average Price of Oil,Price of Oil (Percent Change)
2018-04,DRIV,14.277171897220445,0.0,100540.0,0.0,68.42714285714285,1.641870350690752
2018-04,HAIL,27.923828894600238,-0.3252380205314227,1447.6190476190475,336.0,68.42714285714285,1.641870350690752
2018-04,KARS,21.283951885812915,-0.545344194290188,9642.857142857143,-12.264705882352937,68.42714285714285,1.641870350690752
2018-04,LIT,31.599762481677605,-0.8793226828778125,332938.0952380953,-11.326916345817287,68.42714285714285,1.641870350690752
2018-05,DRIV,14.46891062053442,-0.7282089839195298,12881.818181818182,-17.32404181184669,74.11304347826089,1.34722613348353
2018-05,HAIL,28.35020831543205,-0.07472928689504399,2031.8181818181815,-16.176470588235286,74.11304347826089,1.34722613348353
2018-05,KARS,21.34356982784369,-0.6796440052869992,7059.090909090909,-8.222222222222221,74.11304347826089,1.34722613348353
2018-05,LIT,32.200551762949736,0.10682767673598947,279013.63636363635,-14.5273556231003,74.11304347826089,1.34722613348353
2018-06,DRIV,14.496056427327893,0.7855499174679719,10276.190476190475,-6.713114754098365,73.22047619047619,0.13966480446927346
2018-06,HAIL,29.01868755832551,0.8159507584898467,2114.285714285714,-4.666666666666668,73.22047619047619,0.13966480446927346
2018-06,KARS,21.37999303632164,0.6602639217208657,6152.380952380952,-8.129032258064512,73.22047619047619,0.13966480446927346
2018-06,LIT,31.884074855425826,0.32980886259253883,284347.61904761905,14.516778523489938,73.22047619047619,0.13966480446927346
2018-07,DRIV,14.054823022940619,-1.2547538428332023,4919.047619047619,-2.27710843373494,73.26636363636364,-0.5988372093023269
2018-07,HAIL,28.475104799323315,-0.4193675384015289,1004.7619047619047,-9.000000000000004,73.26636363636364,-0.5988372093023269
2018-07,KARS,20.366906811307512,-1.338062147465744,6052.380952380952,-14.36842105263158,73.26636363636364,-0.5988372093023269
2018-07,LIT,31.05099382242,-0.6556625037666658,245790.47619047613,-1.5648148148148144,73.26636363636364,-0.5988372093023269
2018-08,DRIV,13.98137778985076,0.5954599780122278,3739.1304347826094,-15.851351351351356,72.2573913043478,0.6623200217332235
2018-08,HAIL,28.80325287448895,0.10790528256503107,1300.0,5.75,72.2573913043478,0.6623200217332235
2018-08,KARS,20.010909770954786,0.3484065697976726,3021.7391304347825,63.25,72.2573913043478,0.6623200217332235
2018-08,LIT,30.56483690126638,-0.04235929438161712,234173.91304347827,0.8546927108146756,72.2573913043478,0.6623200217332235
2018-09,DRIV,13.964203673777337,-0.07692058930884328,3747.3684210526317,3.304347826086957,77.179,1.515711645101665
2018-09,HAIL,28.92807153338417,0.34222924295108403,1310.5263157894738,-11.399999999999995,77.179,1.515711645101665
2018-09,KARS,19.938354010092066,-0.2708232746495029,2473.684210526316,-6.333333333333332,77.179,1.515711645101665
2018-09,LIT,30.733191632815327,-0.2804427318622161,220331.57894736843,1.832797427652732,77.179,1.515711645101665
2018-10,DRIV,13.096244328629847,0.21815351292394716,15873.91304347826,5.111111111111113,79.38695652173914,-1.7614138438880729
2018-10,HAIL,26.475663044771057,0.23095389566723926,1800.0,-23.0,79.38695652173914,-1.7614138438880729
2018-10,KARS,18.23763417578472,0.051966848848776566,4526.086956521739,10.733333333333334,79.38695652173914,-1.7614138438880729
2018-10,LIT,29.480741039270658,0.8757786394755831,222526.08695652173,-6.831587767071639,79.38695652173914,-1.7614138438880729
2018-11,DRIV,12.576723684902024,-1.9238248693235416,3052.3809523809527,-3.18181818181818,65.33227272727272,-4.944444444444446
2018-11,HAIL,25.511258115883397,-3.143181707917186,738.0952380952382,0.0,65.33227272727272,-4.944444444444446
2018-11,KARS,18.05730928015996,-1.6379654116303268,1719.047619047619,-14.318181818181815,65.33227272727272,-4.944444444444446
2018-11,LIT,29.92367277046648,-1.1175567270021447,229585.7142857143,30.26102502979736,65.33227272727272,-4.944444444444446
2018-12,DRIV,11.796348463133794,0.17547091347135124,7605.263157894738,-4.071428571428573,56.94333333333335,-2.0922338419338247
2018-12,HAIL,23.51433395123986,0.7182095510339324,447.3684210526316,inf,56.94333333333335,-2.0922338419338247
2018-12,KARS,17.16306189068711,0.08361994506492754,2473.684210526316,0.0,56.94333333333335,-2.0922338419338247
2018-12,LIT,27.849638725889214,0.6033644939131391,251689.4736842105,-8.725341796875,56.94333333333335,-2.0922338419338247
2019-01,DRIV,12.093295587041604,-2.3919014117246333,4304.761904761905,20.045454545454547,58.73909090909092,4.114064015518914
2019-01,HAIL,24.646436381597113,-2.354405329246649,1423.8095238095239,168.0,58.73909090909092,4.114064015518914
2019-01,KARS,17.416272097509275,-2.5193268525127404,4247.619047619048,-1.4999999999999991,58.73909090909092,4.114064015518914
2019-01,LIT,27.312991129553264,-2.999808743379094,121809.52380952383,-7.1295711060948035,58.73909090909092,4.114064015518914
2019-02,DRIV,12.886644536419244,1.9977043903178064,4321.0526315789475,-6.186046511627906,63.82549999999999,1.3368197417878758
2019-02,HAIL,26.862256822685595,2.8730532899874115,4463.1578947368425,8.444444444444446,63.82549999999999,1.3368197417878758
2019-02,KARS,18.748837176470875,2.2283938578873435,3847.3684210526317,124.2307692307692,63.82549999999999,1.3368197417878758
2019-02,LIT,28.445037822581344,1.231222365624876,119942.1052631579,-1.7272727272727268,63.82549999999999,1.3368197417878758
2019-03,DRIV,13.002126793948548,0.9497017202671348,6238.095238095239,-1.4482758620689666,66.3690476190476,0.6272977941176501
2019-03,HAIL,26.75246404487649,1.1443042764905065,1147.6190476190475,17.769230769230774,66.3690476190476,0.6272977941176501
2019-03,KARS,19.409577122458767,1.3595698318946443,3209.523809523809,-13.714285714285722,66.3690476190476,0.6272977941176501
2019-03,LIT,27.92195083198744,0.7334022443637767,139676.19047619047,-6.521052631578947,66.3690476190476,0.6272977941176501
2019-04,DRIV,13.70718581196197,-0.0463598528470055,13295.238095238095,6.9999999999999964,70.78476190476188,1.4618473895582325
